2026-06-26 11:27:43,674 | CRITICAL | 🚨 THREAT DETECTED | DANGEROUS PORT | Source: 10.0.0.99 | Attempt on Telnet port 23
2026-06-26 12:46:57,023 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:57,025 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:57,047 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:57,050 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:57,062 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:57,074 | INFO | ALLOW  | TCP   | 104.18.32.47:443 -> 192.168.25.128:48874 | Rule: Default policy
2026-06-26 12:46:57,076 | INFO | ALLOW  | TCP   | 192.168.25.128:48874 -> 104.18.32.47:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:57,078 | INFO | ALLOW  | TCP   | 104.18.32.47:443 -> 192.168.25.128:48874 | Rule: Default policy
2026-06-26 12:46:57,083 | INFO | ALLOW  | TCP   | 192.168.25.128:48874 -> 104.18.32.47:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:57,087 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:57,088 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:57,090 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:57,093 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:57,096 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:57,134 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:57,139 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:57,140 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:57,154 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:57,162 | INFO | ALLOW  | TCP   | 104.18.32.47:443 -> 192.168.25.128:48874 | Rule: Default policy
2026-06-26 12:46:57,233 | INFO | ALLOW  | TCP   | 192.168.25.128:48874 -> 104.18.32.47:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:57,234 | INFO | ALLOW  | TCP   | 104.18.32.47:443 -> 192.168.25.128:48874 | Rule: Default policy
2026-06-26 12:46:57,235 | INFO | ALLOW  | TCP   | 192.168.25.128:48874 -> 104.18.32.47:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:57,239 | INFO | ALLOW  | TCP   | 104.18.32.47:443 -> 192.168.25.128:48874 | Rule: Default policy
2026-06-26 12:46:57,244 | INFO | ALLOW  | TCP   | 192.168.25.128:48874 -> 104.18.32.47:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:57,248 | INFO | ALLOW  | TCP   | 104.18.32.47:443 -> 192.168.25.128:48874 | Rule: Default policy
2026-06-26 12:46:57,250 | INFO | ALLOW  | TCP   | 192.168.25.128:48874 -> 104.18.32.47:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:57,253 | INFO | ALLOW  | TCP   | 104.18.32.47:443 -> 192.168.25.128:48874 | Rule: Default policy
2026-06-26 12:46:57,263 | INFO | ALLOW  | TCP   | 104.18.32.47:443 -> 192.168.25.128:48874 | Rule: Default policy
2026-06-26 12:46:57,268 | INFO | ALLOW  | TCP   | 192.168.25.128:48874 -> 104.18.32.47:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:57,269 | INFO | ALLOW  | TCP   | 192.168.25.128:48874 -> 104.18.32.47:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:57,271 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:57,273 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:57,275 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:57,278 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:57,281 | INFO | ALLOW  | UDP   | 172.64.154.211:443 -> 192.168.25.128:35371 | Rule: Default policy
2026-06-26 12:46:57,284 | INFO | ALLOW  | UDP   | 192.168.25.128:35371 -> 172.64.154.211:443 | Rule: Default policy
2026-06-26 12:46:57,321 | INFO | ALLOW  | TCP   | 104.18.32.47:443 -> 192.168.25.128:48874 | Rule: Default policy
2026-06-26 12:46:57,323 | INFO | ALLOW  | TCP   | 192.168.25.128:48874 -> 104.18.32.47:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:57,327 | INFO | ALLOW  | TCP   | 104.18.32.47:443 -> 192.168.25.128:48874 | Rule: Default policy
2026-06-26 12:46:57,329 | INFO | ALLOW  | TCP   | 192.168.25.128:48874 -> 104.18.32.47:443 | Rule: Allow HTTPS outbound
2026-06-26 12:46:57,332 | INFO | ALLOW  | TCP   | 104.18.32.47:443 -> 192.168.25.128:48874 | Rule: Default policy
